id,name,district
3995,Malegaon,499
269,Malerkotla,737
7014,Malharganj,410
4405,Malharrao,687
819,Malihabad,162
4521,Malkajgiri,700
3220,Malkangiri,364
3285,Malkharoda,762
4413,Mallial,681
5592,Malur,542
7165,Mambalam,568
4936,Mamidikuduru,747
6967,Mamlig,25
2628,Manatu,338
3538,Manawar,403
6348,Manch,48
637,Mandalgarh,92
4266,Mandangad,492
17,Mandi,10
7308,Mandir Hasoud,387
3643,Mandla,415
2661,Mandu,607
3234,Manendragarh,760
7178,Mangalbarey,742
4252,Mangalvedhe,496
3996,Mangrulpir,499
1185,Manigachhi,195
1156,Manihari,201
7199,Manikpur,281
6772,Manjakote,12
5932,Manjeswaram,558
886,Manjhanpur,158
2012,Mankachar,707
5985,Manmangalam,576
2735,Manoharpur,343
1494,Manpur,196
1152,Mansahi,201
4119,Manwath,489
6731,Marheen,7
6751,Marmat,4
6554,Maro Circle,241
3288,Marwahi,734
1203,Marwan,208
602,Marwar Junction,111
3296,Masturi,375
2168,Matiali,314
2162,Matigara,309
3477,Mauganj,766
973,Maunath Bhanjan,168
859,Mauranipur,153
1993,Mawsynram,274
2026,Mayong,296
4456,Medak,513
5668,Meenachil,560
7409,Mehal Kalan,605
6080,Mehrauli,83
894,Meja,120
2291,Memari - I,306
2508,Meral (Pipra Kalan),328
1765,Merangmen,246
4566,Midjil,512
3397,Mihona,395
728,Milak,176
5629,Minicoy,553
4664,Miryalaguda,514
6875,Mitauli,159
6636,Modakkurichi,573
6278,Mogudampally,691
6750,Mohalla,4
800,Mohammdi,159
6635,Mohanur,580
3308,Mohla,761
4161,Mokhada,665
4513,Mominpet,698
1748,Mon Sadar,247
6260,Moosapet,512
2086,Morangi,288
6857,Morinda,42
5615,Mormugao,552
1291,Morwa,217
3884,Morwa (Hadaf),454
856,Moth,153
1041,Motihari,213
6734,Moungri,14
6504,Mualnuam,254
4341,Mudhole,680
6764,Mughalmaidan,620
974,Muhammadabad Gohna,168
5656,Mukundapuram,566
3604,Multai,394
4689,Mulug,720
4877,Munagapaka,744
4841,Munchingi Puttu,745
1356,Munger,207
6238,Mupkal,516
2703,Murhu,606
2609,Musabani,327
7393,Mussoorie,49
4404,Mutharam Mahadevpur,687
4406,Mutharam (Manthani),682
708,Muzaffarnagar,172
5200,Mylavaram,504
6531,Nadiad City,450
2044,Na-Duar,705
6280,Nagalgidda,691
7155,Nagarfort,116
2503,Nagaruntari,328
4066,Nagbhid,473
714,Nagina,132
4032,Nagpur (Urban),484
6711,Nagrota,5
3478,Naigarhi,766
155,Naina Devi,15
451,Najafgarh,84
712,Najibabad,132
2798,Naktideul,371
5747,Namakkal,580
1551,Namchi,227
2690,Namkum,339
4504,Nampally,507
6580,Namtok Eac,229
4147,Nandgaon,487
4012,Nandgaon-Khandeshwar,468
2856,Nandipada,361
4359,Nandipet,516
3978,Nandura,472
6456,Nangal Chawdhary,69
7313,Nangur,374
5805,Nannilam,590
2050,Naobaicha,295
1315,Naokothi,191
874,Naraini,128
2465,Narayangarh,318
3352,Narharpur,381
1521,Narhat,210
1017,Narkatiaganj,211
5328,Narpala,502
3568,Narsinghgarh,422
7202,Narvaw,3
3409,Narwar,432
6244,Nasurullabad,685
5763,Natham,572
1332,Naugachhia,192
7129,Naugaon,87
1469,Nauhatta,215
1030,Nautan,211
7157,Nayagaon,117
2073,Nazira,300
556,Neem-Ka-Thana,773
5601,Nelamangala,526
4716,Nellikudur,688
2959,Nemalo,350
4661,Nidmanoor,514
6451,Nigdu St,67
2751,Nimdih,341
1101,Nirmali,223
4344,Nirmal U,680
4385,Nizamsagar,685
2736,Noamundi,343
1387,Noorsarai,209
1855,Nsong,613
3025,Nuagaon,367
3154,Nuapada,368
4621,Nuthanakal,696
7127,Obra,184
3031,Odagaon,367
4426,Odela,682
6107,Old Ziro Sdo,236
5737,Omalur,584
1766,Ongpangkong,246
854,Orai,151
5815,Orathanadu,586
2774,Orient,357
3226,Orkel,364
1654,Oyan Circle,232
169,Pachhad,24
2646,Padma,332
4864,Padmanabham,520
2757,Padmapur,347
3213,Padua,363
6194,Pahloo,622
4141,Paithan,469
1554,Pakyong,741
4123,Palam,489
5422,Palamaner,503
111,Palampur,18
3327,Palari,644
7212,Paldewal,99
3274,Pali,383
1660,Palling Circle,240
3939,Palsana,459
3632,Panagar,411
4249,Pandharpur,496
3658,Pandhurna,785
6869,Pandit Deendayal Upadhyay Nagar,135
2622,Pandu,338
6951,Pangna,22
3559,Pansemal,393
5280,Panyam,755
173,Paonta Sahib,24
7367,Paparda,97
2380,Para,321
2935,Paradeep Lock,355
2934,Paradip,355
2987,Parajang,352
5856,Paramakudi,583
5748,Paramathi-Velur,580
4118,Parbhani,489
1071,Parsauni,221
7227,Patan,773
4264,Patan,494
4494,Patancheru,691
3835,Patan-Veraval,675
3091,Patapur,354
3455,Patera,400
2440,Patharpratima,304
2571,Pathna,340
5816,Pattukkottai,586
5057,Pedakurapadu,751
5082,Pedanandipadu,506
5369,Peddamandyam,753
5314,Peddapappur,502
4533,Peddemul,698
1851,Pedi (Ngwalwa),613
616,Peeplu,116
5667,Peerumade,556
608,Peesangan,86
4643,Penpahad,696
4980,Penugonda,523
5973,Perambalur,581
4971,Peravali,505
6663,Pernambut,595
7214,Phalsund,103
2164,Phansidewa,309
6757,Phigsoo,4
1805,Phokhungri,248
1351,Phulidumar,190
7412,Pichhor,407
7324,Pipariya,382
6051,Pipar Shahar,778
3057,Pipili,369
3500,Piploda,423
1110,Pipra,223
1050,Piprakothi,213
1335,Pirpainti,192
5120,Podili,517
6511,Polaykala,430
5823,Ponnamaravathi,582
474,Poogal,93
5699,Poonamallee,589
337,Poornagiri,48
1885,Porompat,255
5208,Porumamilla,504
1104,Pratapganj,223
6417,Pratap Nagar St,76
5081,Prathipadu,506
3246,Premnagar,648
1616,Puchi Geko Circle,718
5909,Puducherry,600
4478,Pulkal,691
6349,Pulla Gumdesh,48
5098,Pullalacheruvu,517
6521,Puna,459
424,Punahana,604
1841,Pungro,614
1168,Puraini,205
278,Puraula,57
3131,Puruna Katak,349
3020,Purunakot,344
817,Purwa,186
1289,Pusa,217
4085,Pusad,500
5326,Putlur,502
825,Rae Bareli,175
6129,Raga Adc,718
2382,Raghunathpur - I,321
4698,Ragunathpally,689
2036,Raha,297
2687,Rahe,339
2889,Raibania,346
2815,Raiboga,373
4395,Raikal,681
3126,Raikia,359
2296,Raina - I,306
6411,Raipur Rani,70
2797,Rairakhol,371
3590,Raisen,421
461,Raisinghnagar,776
4906,Rajamahendravaram Urban,505
4615,Rajapeta,697
4274,Rajapur,492
6093,Rajatalab,187
1347,Rajaun,190
6524,Rajkot South,457
1095,Rajnagar,206
22,Rajouri,12
1464,Rajpur,215
254,Rajpura,41
5202,Rajupalem,504
4819,Ramabhadrapuram,521
4924,Ramachandrapuram,747
5398,Ramachandrapuram,752
6216,Ramagiri,682
5606,Ramanagara,631
5241,Ramapuram,753
6243,Ramareddy,685
5414,Ramasamudram,753
4883,Rambilli,744
1446,Ramgarh,200
1370,Ramgarh Chowk,204
6787,Ramhal,8
6728,Ramkote,7
3469,Ramnagar,784
1014,Ramnagar,211
897,Ramnagar,129
74,Ramnagar,14
4028,Ramtek,484
4805,Ranastalam,519
4909,Rangampeta,505
2155,Rangli Rangliot,309
391,Rania,74
2702,Rania,606
884,Raniganj,174
2511,Ranka,328
5681,Ranni,564
6976,Rannod,432
2868,Raruan,365
977,Rasra,126
7239,Ratanpur,375
2213,Ratua - II,316
4926,Ravulapalem,747
3107,Rayagada,353
5435,Raybag,527
4999,Reddigudem,749
4471,Regode,513
1898,Reiek,266
5376,Renigunta,752
5043,Rentachintala,751
596,Reodar,115
1257,Revelganj,218
6101,Richukrong Circle,231
7336,Ri Muliang,279
6674,R K Pet,589
1005,Robertsganj,184
4179,Roha,491
191,Rohru,23
940,Rudhauli,131
1073,Runisaidpur,221
2033,Rupahi,297
2464,Sabang,318
760,Sadabad,163
4490,Sadasivpet,691
7291,Sadwan,18
5515,Sagar,547
2230,Sagardighi,319
3912,Sagbara,452
6840,Sago,724
2898,Sahadevkhunta,346
702,Saharanpur,177
2473,Sahid Matangini,317
837,Saifai,139
6493,Saikul,712
3148,Saintala,345
1862,Saitu-Gamphazol,712
3313,Saja,650
6043,Sajjangarh,88
4939,Sakhinetipalli,747
7252,Sakola,734
1808,Sakraba,248
3282,Sakti,762
2268,Salanpur,704
5616,Salcete,552
6443,Salhawas St,64
829,Salon,175
85,Saluni,16
377,Samalkha,71
82,Samba,624
6904,Samdari,775
224,Samrala,36
6505,Samulamlan,254
5171,Sangam,515
4202,Sangamner,466
669,Sangod,109
271,Sangrur,43
5739,Sankari,584
6404,Sankari,57
14,Sankoo,6
2459,Sankrail,703
4790,Santhabommali,519
1778,Saptiqa,251
693,Sarada,777
1106,Saraigarh Bhaptiyahi,223
2753,Saraikela,341
3032,Sarankul,367
7370,Sardargarh,112
866,Sarila,149
129,Sarkaghat,22
7401,Sarsiwa,763
2087,Sarupathar,288
2025,Sarupeta (Pt),739
2786,Sasan,371
267,Sas Nagar (Mohali),608
1777,Satakha,251
5869,Sathankulam,594
5749,Sathyamangalam,573
3751,Satlasana,451
1779,Satoi,251
311,Satpuli,52
1175,Saur Bazar,216
5441,Savadatti,527
5064,Savalyapuram H/O Kanamarlapudi,751
5490,Savanur,540
7392,Sawaipur,92
4068,Sawali,473
4498,Secunderabad,507
5584,Sedam,538
438,Seema Puri,671
1800,Sekruzu,248
3664,Seoni,428
1910,Serchhip,268
1835,Seyochung,614
809,Shahabad,150
4167,Shahapur,497
6816,Shahbad Bala,1
981,Shahganj,152
209,Shahkot,34
6431,Shahzadpur St,58
4496,Shaikpet,507
1321,Shamho Akha Kurha,191
4520,Shamirpet,700
1373,Shekhopur Sarai,219
577,Sheo,90
592,Sheoganj,115
181,Shimla ( Rural ),23
182,Shimla (Urban),23
4295,Shirala,493
5705,Sholinganallur,568
4183,Shrivardhan,491
3583,Shyampur,427
2410,Shyampur - I,313
2411,Shyampur - II,313
1921,Siaha,267
5486,Siddapur,550
1013,Sidhaw,211
5229,Sidhout,504
2114,Sidli (Pt),612
3856,Sihor,443
89,Sihunta,16
1526,Sikandra,198
7228,Sikar Gramin,114
535,Sikrai,97
6930,Sikri,767
2097,Silchar,282
2524,Simaria,323
6975,Simariya,420
5217,Simhadripuram,504
2372,Simlapal,305
1435,Simri,194
4744,Singareni,509
7040,Singrauli Nagar,638
4154,Sinnar,487
899,Sirauli Gauspur,129
1523,Sirdala,210
6224,Sirikonda,501
4379,Sirikonda,516
3473,Sirmour,424
4326,Sirpur U,699
2189,Sitai,308
2190,Sitalkuchi,308
804,Sitapur,183
1610,Siyum Adc,241
4134,Soegaon,469
599,Sojat,111
3862,Sojitra,440
4253,Solapur South,496
6680,Sonamura,653
6484,Song Song,257
4121,Sonpeth,489
2728,Sonua,343
7417,South Salmara Pt,285
555,Sri Madhopur,773
4407,Srirampur,682
723,Suar,176
6716,Suchetgarh,5
1034,Sugauli,213
6166,Suigam,441
3375,Sukma,642
7048,Sulah,18
2877,Suliapada,365
327,Sult,45
1340,Sultanganj,192
2808,Sundargarh Town,373
132,Sundarnagar,22
1784,Sungro,250
6934,Suroth,108
3515,Susner,667
5054,Tadepalli,506
4961,Tadepalligudem,523
6508,Tadubi,257
3294,Takhatpur,375
3859,Talaja,443
4157,Talasari,665
861,Talbehat,161
246,Talwandi Sabo,28
1866,Tamenglong,258
5360,Tanakal,754
7193,Tanda,33
907,Tanda,121
4340,Tanoor,680
6658,Tantoli,781
4972,Tanuku,523
2205,Tapan,310
1250,Taraiya,218
3140,Tarbha,372
259,Tarn Taran,609
6883,Tauni Devi Bamson,17
3988,Telhara,467
7286,Telka,16
2066,Tengakhat,286
5873,Tenkasi,733
3471,Teonthar,424
1996,Thadlaskein,275
5634,Thalassery,557
6539,Thalavadi,573
5938,Thamarassery,561
20,Thana Mandi,12
5726,Thandrampet,593
366,Thanesar,68
6037,Thangadh,460
1388,Tharthari,209
3878,Thasra,450
7049,Thelamara,301
5844,Theni,588
184,Theog,23
6556,Thingbu Circle,238
5829,Thiruppathur,585
5679,Thiruvalla,564
5780,Thiruverumbur,591
7406,Thiruvonam,586
5666,Thodupuzha,556
5866,Thoothukkudi,594
4715,Thorrur,688
5180,Thotapalligudur,515
1575,Thrizino Adc,242
3171,Thuamul Rampur,358
3115,Tikabali,359
1474,Tilouthu,215
3610,Timarni,408
2061,Tinsukia,302
5519,Tirthahalli,547
5852,Tiruchuli,597
5575,Tirumakudal - Narsipur,545
5876,Tirunelveli,592
5383,Tirupati (Urban),752
5967,Tiruppurnorth,634
5855,Tiruvadanai,583
5727,Tiruvannamalai,593
6642,Tiruvengadam,733
4946,T.Narasapuram,748
520,Todabhim,771
5988,Tokiye,251
2970,Tomka,356
7168,Tondiarpet,568
3524,Tonk Khurd,402
2737,Tonto,343
4482,Toopran,513
5537,Tumakuru,548
4037,Tumsar,471
3146,Turekela,345
2842,Turumunga,361
6492,T Vaichong,712
3574,Tyonda,437
6693,Udaipur,654
3597,Udaipura,421
2152,Udalguri,617
5786,Udayarpalayam,610
6535,Udaynagar,402
2398,Udaynarayanpur,313
5665,Udumbanchola,556
4912,U.Kothapalli,746
4169,Ulhasnagar,497
3931,Umbergaon,462
1987,Umsning,276
3838,Una,675
150,Una,26
828,Unchahar,175
816,Unnao,186
4942,Uppalaguptam,747
5317,Uravakonda,502
5845,Uthamapalayam,588
4321,Utnoor,501
5302,Uyyalawada,755
6526,Vadodara South,461
4365,Vailpoor,516
3920,Valia,442
4627,Valigonda,697
3946,Valod,641
7405,Vanapuram,729
5723,Vandavasi,593
3826,Vanthali,448
5730,Vanur,596
5381,Varadaiahpalem,752
4164,Vasai,665
453,Vasant Vihar,79
4115,Vasmath,477
6291,Vatpally,691
4990,Vatsavai,749
6516,Vatva,438
5802,Vedaranyam,579
5397,Vedurukuppam,503
4439,Veenavanka,508
6252,Velair,686
4398,Velgatur,681
4197,Velhe,490
5135,Veligandla,517
6640,Vembakottai,597
5233,Vempalli,504
4279,Vengurla,495
4832,Vepada,521
5405,Vijayapuram,503
6863,Vijayawada East,749
6864,Vijayawada North,749
6865,Vijayawada West,749
4159,Vikramgad,665
5161,Vinjamur,515
5568,Virajpet,541
3870,Virpur,669
5000,Vissannapeta,749
1767,V.K.,251
5637,Vythiri,567
4610,Waddepally,695
6823,Wagoora,3
4256,Wai,494
6012,Wakka Sdo,666
6808,Wakoora,626
4007,Warud,468
6675,Watrap,597
1507,Wazirganj,196
5312,Yadiki,502
314,Yamkeshwar,52
1704,Yangte Circle,677
4082,Yavatmal,500
3961,Yawal,478
5481,Yellapur,550
5254,Yemmiganur,511
6063,Yetapaka,745
4156,Yevla,487
1633,Yomcha Adc,243
1832,Yongnyah,615
6790,Zachaldara,8
991,Zamania,146
5142,Zarugumalli,517
6612,Abapura,88
6319,Abdullapurmet,518
238,Abohar,651
595,Abu Road,115
4981,Achanta,523
393,Adampur,63
1032,Adapur,213
4228,Ahmadpur,481
6856,Ahmedgarh,737
1781,Aitepyong,250
7241,Ajgarbahar,383
4292,Ajra,480
4975,Akividu,523
6285,Akkannapet,692
4925,Alamuru,747
5824,Alangudi,582
1322,Alauli,202
6409,Alewa,65
1187,Alinagar,195
6267,Allapalli,690
908,Allapur,121
7123,Almel,530
4798,Amadalavalasa,519
5052,Amaravathi,751
6867,Amariya,173
4935,Ambajipeta,747
6406,Ambala Cantonment,58
4170,Ambarnath,497
4502,Amberpet,507
1138,Amour,214
4578,Amrabad,694
2574,Amrapara,337
4009,Amravati,468
831,Amritpur,141
6643,Anaimalai,569
2854,Anandapur,361
4917,Anaparthi,505
6662,Anchetty,577
2272,Andal,704
7179,Andheri,483
5983,Andimadam,610
3868,Anklav,440
5955,Annur,569
671,Antah,89
6214,Anthergaon,682
5768,Aravakurichi,576
4099,Ardhapur,485
4088,Arni,500
700,Arnod,629
3682,Aron,406
6512,Asarva,438
373,Assandh,67
6752,Assar,4
4728,Aswapuram,690
5050,Atchampet,751
4878,Atchuthapuram,744
71,Atholi (Paddar),620
4919,Atreyapuram,747
2769,Attabira,347
1207,Aurai,208
4232,Ausa,481
2276,Ausgram - II,306
134,Aut,22
5903,Avinashi,634
966,Azamgarh,123
872,Baberu,128
3431,Bada Malhera,398
162,Baddi,25
3356,Baderajpur,643
3595,Badi,421
6444,Badli,64
3343,Bagbahra,385
2020,Baghbor,280
1783,Baghty,250
2408,Bagnan - I,313
2541,Bagodar,329
4508,Bahadurpura,507
2859,Bahalda,365
6707,Bahu,5
3674,Baihar,392
112,Baijnath,18
1029,Bairia,211
1139,Baisa,214
2024,Bajali (Pt),739
6913,Bajju,93
219,Balachaur,40
2900,Balaramgadi Marine,346
3871,Balasinor,669
5188,Balayapalli,752
6947,Balh,22
2983,Balichandrapur,356
135,Bali Chowki,22
2014,Balijana,287
2943,Balikuda,355
2996,Balimi,352
5288,Banaganapalli,755
3054,Banapur,362
6603,Banderdewa Circle,237
2730,Bandgaon,343
4509,Bandlaguda,507
5993,Banga,40
149,Bangana,26
5593,Bangarapet,542
120,Banjar,20
1350,Banka,190
2361,Bankura - I,305
1180,Banma Itahri,216
5562,Bantval,534
4532,Bantwaram,698
6916,Bapini,772
6462,Bapoli,71
5004,Bapulapadu,510
6377,Barakot,48
2135,Barbhag,298
1372,Barbigha,219
2500,Bardiha,328
787,Bareilly,130
6329,Bargarh,328
1231,Barharia,222
2572,Barharwa,340
516,Bari,98
1357,Bariarpur,207
2657,Barkagaon,332
2022,Barpeta,280
2882,Barsahi,365
144,Barsar,17
6440,Barwala,63
7372,Basai Nawab,98
2434,Basanti,304
5452,Basavana Bagevadi,530
515,Baseri,98
3573,Basoda,437
28,Basohli,7
6761,Batote,621
3772,Bayad,672
6212,Beerpur,681
493,Behror,782
7316,Belargaon,377
1352,Belhar,190
2772,Belpahar,357
7281,Beltara,375
975,Belthara Road,126
1393,Ben,209
2537,Bengabad,329
2241,Berhampore,319
3315,Berla,650
2590,Bermo,322
3971,Bhadgaon,478
472,Bhadra,101
4730,Bhadrachalam,690
6747,Bhagwah,4
1235,Bhagwanpur Hat,222
4339,Bhainsa,680
3201,Bhairabsingipur,363
3379,Bhairamgarh,636
7315,Bhakhara,377
5455,Bhalki,529
3406,Bhander,401
2603,Bhandra,336
2418,Bhangar - I,304
6746,Bharath Bagla,4
6436,Bhattukalan St,61
6228,Bheemaram,684
4364,Bheemgal,516
4328,Bheemini,684
639,Bhim,112
612,Bhinay,781
3392,Bhind,395
923,Bhinga,181
6543,Bhoirymbong,276
4125,Bhokardan,479
569,Bhopalgarh,778
3726,Bhuj,449
6437,Bhuna St,61
3965,Bhusawal,478
3566,Biaora,422
4916,Biccavolu,505
3645,Bichhiya,415
4374,Bichkunda,685
2049,Bihpuria,295
3433,Bijawar,398
638,Bijoliya,92
906,Bikapur,140
1405,Bikram,212
573,Bilara,778
362,Bilaspur,76
3137,Biramaharajpur,372
791,Bisalpur,173
6699,Bishalgarh,653
4370,Bodhan,516
3211,Boipariguda,363
3034,Bolagad,362
5061,Bollapalli,751
5307,Bommanahal,502
4765,Bonakal,509
6557,Bongkhar Circle,238
6594,Borduria Circle,239
7330,Bori,378
1846,Botsa,245
3067,Brahmagiri,369
4067,Brahmapuri,473
7068,Brahmavara,549
709,Budhana,172
3072,Buguda,354
746,Bulandshahr,134
2758,Burdenp.S.,347
2290,Burdwan - II,306
4736,Burgampahad,690
6988,Burhar,429
5493,Byadgi,540
2420,Canning - I,304
2065,Chabua,286
137,Chachyot,22
6897,Chadiyar,18
2713,Chainpur,331
840,Chakarnagar,139
2314,Chakdah,320
2613,Chakulia,327
7340,Chalgali,649
3972,Chalisgaon,478
2122,Chamaria,291
90,Chamba,16
1709,Chambang Circle,677
3281,Champa,379
3426,Chandla,398
2131,Chandrapur,618
4071,Chandrapur,473
2589,Chandrapura,322
5145,Chandra Sekhara Puram,517
6669,Chandur,516
4655,Chandur,514
4148,Chandvad,487
5671,Changanassery,560
1671,Changlang Hq,229
1815,Chare,249
2042,Chariduar,301
5079,Chebrolu,506
4827,Cheepurupalli,521
73,Chenani,14
2021,Chenga,280
5706,Chengalpattu,730
5725,Chengam,593
4712,Chennaraopet,522
5673,Cherthala,554
7240,Chhal,386
6950,Chhatri,22
2120,Chhaygaon,291
3014,Chhendipada,344
3654,Chhindwara,399
1305,Chhorahi,191
3901,Chhota Udaipur,668
3983,Chikhli,472
4944,Chintalapudi,748
5600,Chintamani,630
282,Chinyali Saur,57
3223,Chitrakonda,364
5193,Chittamur,752
1812,Chizami,248
4872,Chodavaram,744
584,Chohtan,90
4424,Choppadandi,508
6703,Chowki Choura,5
1791,Chukitong,250
6376,Chunchupalli,690
2658,Churchu,332
484,Churu,96
2964,C.R.R.I.,350
5045,Dachepalli,751
1687,Dadam Circle,239
4329,Dahegoan,699
3537,Dahi,403
2149,Dalgaon (Pt),283
827,Dalmau,175
1297,Dalsinghsarai,217
1969,Dalu,278
1971,Dambo Rongjeng,273
6591,Dambuen Circle,230
6375,Damera,686
4750,Dammapeta,690
3217,Damonjodi,363
2506,Dandai,328
1317,Dandari,191
6827,Dangarpora,3
1412,Daniawan,212
6255,Danthalapalle,688
1184,Darbhanga,195
159,Darlaghat,25
4083,Darwha,500
3790,Dasada,460
4195,Daund,490
749,Debai,134
508,Deeg,767
3740,Deesa,441
455,Defence Colony,670
2327,Deganga,303
6949,Dehar,22
3776,Dehgam,446
6546,Demdema,278
1485,Deo,189
704,Deoband,177
640,Deogarh,112
620,Deoli,116
1684,Deomali Adc,239
4234,Deoni,481
2930,Derabish,360
603,Desuri,111
5603,Devanahalli,526
7071,Devara Hipparagi,530
4957,Devarapalle,505
3895,Devgadbaria,445
3526,Dewas,402
1039,Dhaka,213
2795,Dhama,371
2921,Dhamara Marine,348
2584,Dhanbad-Cum-Kenduadih-Cum-Jagata,325
6448,Dhand St,66
4056,Dhanora,475
3662,Dhanora,428
3770,Dhansura,672
2535,Dhanwar,329
1359,Dharhara,207
5473,Dharwad,536
145,Dhatwal,17
802,Dhaurahara,159
1211,Dholi (Moraul),208
309,Dhoomakot,52
6014,Dhubri,285
2504,Dhurki,328
2918,Dhusuri,348
5919,Diglipur,632
666,Digod,109
4084,Digras,500
1796,Dimapur Sadar,244
4282,Dodamarg,495
1598,Doimukh Sdo,237
3615,Dolariya,409
1701,Dollungmukh Circle,718
4537,Doma,698
3307,Dongargaon,388
2088,Donka,710
2060,Doom Dooma,302
3180,Doraguda,370
1006,Dudhi,184
2016,Dudhnai,287
4693,Duggondi,522
3260,Duldula,380
2274,Durgapur Faridpur,704
1450,Durgawati,200
3350,Durgkondal,381
7164,Egmore,568
1391,Ekangarsarai,209
2218,English Bazar,316
2705,Erki(Tamar Ii),606
5641,Ernad,562
2175,Falakata,664
1142,Falka,201
832,Farrukhabad,141
388,Fatehabad,61
896,Fatehpur,129
369,Fatehpur Pundri,66
5922,Ferrargunj,602
7343,Fingeshwar,645
235,Firozpur,31
6780,Frisal,622
5006,Gaddamanugu Konduru,749
3852,Gadhada,676
6225,Gadiguda,501
4288,Gaganbawada,480
4869,Gajuwaka,520
6025,Galteshwar,450
7138,Gamdi Ahada,99
7264,Gandai,759
4904,Gandepalli,746
2538,Gandey,329
439,Gandhi Nagar,78
3535,Gandhwani,403
6316,Gandimaisamma Dundigal,700
4422,Gangadhara,508
7263,Gangaloor,636
3075,Gangapur,354
5744,Gangavalli,584
656,Gangrar,95
4830,Gantyada,521
857,Garautha,153
2445,Garbeta - III,318
741,Garhmukteshwar,661
4826,Garividi,521
6029,Garudeshwar,452
6416,Gaunchi St,60
913,Gauriganj,640
2532,Gawan,329
1495,Gaya Town C.D.Block,196
6343,Ghaat,47
2869,Ghagarbeda,365
4585,Ghanpur,693
3661,Ghansaur,428
7377,Ghasa,117
2448,Ghatal,318
850,Ghatampur,157
1776,Ghathashi,251
7026,Ghatigaon,407
650,Ghatol,88
1038,Ghorasahan,213
152,Ghumarwin,15
7352,Ghumka,388
3432,Ghuwara,398
1613,Giba Circle,241
5133,Giddalur,517
689,Girwa,117
2194,Goalpokher - II,311
1518,Gobindpur,210
2338,Goghat - I,312
3593,Goharganj,421
6979,Gohparu,429
4902,Gollaprolu,746
2591,Gomia,322
4046,Gondiya,476
6763,Gool,621
3094,Gopalpur,354
2457,Gopiballavpur - I,703
2121,Goroimari,291
2001,Gossaigaon (Pt),294
3634,Gotegaon,418
4688,Govindaraopet,720
6383,Govindgarh,87
5021,Gudivada,510
5151,Gudluru,515
2729,Gudri,343
3520,Gulana,430
2612,Gurbandha,327
1549,Gyalshing,228
2216,Habibpur,316
2320,Habra - I,303
2093,Haflong,299
6811,Hajin,623
2119,Hajo,291
143,Hamirpur,17
893,Handia,120
2,Handwara,8
5491,Hangal,540
396,Hansi,63
3476,Hanumana,766
7077,Hanur,531
4555,Hanwada,512
6039,Haochong,714
2851,Harichandanpur,361
2207,Harirampur,310
1380,Harnaut,209
151,Haroli,26
938,Harraiya,131
7208,Harsauli,770
3714,Harsud,405
1144,Hasanganj,201
6478,Hassanpur St,619
956,Hata,160
759,Hathras,163
2642,Herhanj,335
1390,Hilsa,209
4503,Himayatnagar,507
2997,Hindol,352
3090,Hinjili,354
4783,Hiramandalam,519
5272,Holagunda,511
5458,Homnabad,529
5570,Hunsur,545
2386,Hura,321
628,Hurda,92
2615,Hussainabad,338
5009,Ibrahimpatnam,749
4322,Ichoda,501
3763,Idar,458
4606,Ieeja,695
5834,Ilayangudi,585
2265,Illambazar,307
94,Indora,18
2360,Indpur,305
3684,Isagarh,391
6453,Ismailabad St,68
1337,Ismailpur,192
2199,Itahar,311
4567,Jadcherla,512
361,Jagadhri,76
2961,Jagatpur,350
3360,Jagdalpur,374
2529,Jainagar,334
4355,Jaipur,684
110,Jaisinghpur,18
6438,Jakhal St,61
1848,Jakhama,245
2973,Jakhapura,356
2140,Jalah (Pt),616
1137,Jalalgarh,214
6340,Jalali,45
852,Jalaun,151
6961,Jalog,23
4792,Jalumuru,519
2792,Jamankira,371
2924,Jamboo Marine,360
3913,Jambusar,442
6563,Jamiri Circle,242
3821,Jamjodhpur,447
5215,Jammalamadugu,504
4440,Jammikunta,508
6706,Jammu South,5
3974,Jamner,478
548,Jamwa Ramgarh,783
3277,Janjgir,379
4334,Jannaram,684
3501,Jaora,423
7283,Jari,20
347,Jaspur,56
773,Jasrana,143
105,Jaswan,18
3418,Jatara,434
3585,Jawar,427
2432,Jaynagar - II,304
4947,Jeelugu Milli,748
6203,Jesar,443
5586,Jevargi,538
3709,Jhabua,412
688,Jhadol,117
409,Jhajjar,64
2390,Jhalda - I,321
3891,Jhalod,445
154,Jhanduta,15
860,Jhansi,153
2742,Jhinkpani,343
2840,Jhumpura,361
3712,Jobat,639
1024,Jogapatti,211
3153,Jonk,368
2078,Jorhat East,290
2077,Jorhat West,290
284,Joshimath,47
6021,Jotana,451
3388,Joura,417
188,Jubbal,23
2794,Jujomura,371
4409,Julapalli,682
6517,Junagadh City,448
5262,Jupadu Bunglow,755
2051,Kadam,295
3880,Kadana,669
5772,Kadavur,576
5343,Kadiri,754
3389,Kailaras,417
830,Kaimganj,141
4923,Kajuluru,746
4914,Kakinada (Urban),746
1537,Kako,199
344,Kaladhungi,51
7087,Kalagi,538
6644,Kalaiyarkoil,585
4239,Kalamb,488
6882,Kalan,180
3817,Kalavad,447
7284,Kalbog,23
5160,Kaligiri,515
356,Kalka,70
6938,Kalol,15
5174,Kaluvoya,515
4143,Kalwan,487
7085,Kamalnagar,529
4400,Kamanpur,682
4390,Kamareddy,685
5334,Kambadur,502
2710,Kamdara,331
1889,Kamjong,717
4363,Kammarpally,516
7107,Kampli,528
